MLV_ID,Nombre,Precio_Numerico,Score,Opiniones,Ventas_Estimadas,Visitas_10dias,EnvioGratis,Vendedor_Nombre,Vendedor_Estatus,Vendedor_Seguidores,Vendedor_Productos,Vendedor_Ventas,Vendedor_Recomendacion,Vendedor_AniosML,Vendedor_Link,Ubicacion_Tienda,Categoria,Subcategorias,Categorias,Marca,Modelo,Especificaciones,Imagen,Link_Producto,Google_Breakout_Vendedor,DeepExtracted,Synced_At
MLV825929996,Nebulizador Portatil Pediatrico Niños Y Adultos Pilas / Usb,6.5,4.7,216,500,0,Sí,movilccs,N/A,560,50,5000,97,9,https://www.mercadolibre.com.ve/pagina/movilshop2018ca,"Mun. Chacao (norte), Distrito Capital",Otras Categorías,Otros,Otras Categorías > Otros,Mesh,portatil recargable,Marca: Mesh | Modelo: portatil recargable,https://http2.mlstatic.com/D_NQ_NP_2X_658462-MLV82294083959_022025-F.webp,https://articulo.mercadolibre.com.ve/MLV-825929996-nebulizador-portatil-pediatrico-ninos-y-adultos-pilas-usb-_JM,https://www.google.com/search?q=%22movilccs%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T08:34:47.785Z
MLV716199887,Tensometro Digital Muñeca Recargable Mayor Y Detal,24.99,4.8,377,500,0,Sí,Vendedores Certificados Salud,MercadoLíder Platinum,200,5,5000,100,20,https://www.mercadolibre.com.ve/pagina/vidatronic.vzla,"Valencia (Valencia), Carabobo",Estética y Belleza,Salud > Cuidado de la Salud > Tensiómetros > Digitales,Estética y Belleza > Salud > Cuidado de la Salud > Tensiómetros > Digitales,BP,RECARGABLE,Marca: BP | Modelo: RECARGABLE,https://http2.mlstatic.com/D_NQ_NP_2X_760912-MLV113113979497_062026-F.webp,https://articulo.mercadolibre.com.ve/MLV-716199887-tensometro-digital-muneca-recargable-mayor-y-detal-_JM,https://www.google.com/search?q=%22Vendedores%20Certificados%20Salud%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:16:58.495Z
MLV581320929,Dispensador De Agua Electrico Recargable Usb Botellones Blanco,5.99,4.7,204,500,0,Sí,technodigitaljn,MercadoLíder Platinum,2900,500,100000,97,8,https://www.mercadolibre.com.ve/pagina/technodigital_jn,"Valencia (Valencia), Carabobo",Electrodomésticos,Dispensadores y Filtros > Dispensadores de Agua,Electrodomésticos > Dispensadores y Filtros > Dispensadores de Agua,N/A,N/A,Color: Blanco,https://http2.mlstatic.com/D_NQ_NP_2X_697208-MLV52543260264_112022-F.webp,https://articulo.mercadolibre.com.ve/MLV-581320929-dispensador-de-agua-electrico-recargable-usb-botellones-blanco-_JM,https://www.google.com/search?q=%22technodigitaljn%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:16:58.926Z
MLV768254838,Perfume En Aceite Plastico 60ml Con Feromonas Caballero,8,4.8,144,500,0,Sí,OLENTIA,MercadoLíder Platinum,460,50,5000,100,7,https://www.mercadolibre.com.ve/pagina/olentiaoficial,"San Antonio, Miranda",Estética y Belleza,Perfumes,Estética y Belleza > Perfumes,Genérica,N/A,"Marca: Genérica | Línea: Plastico | Nombre del perfume: Pefume en Aceite | Versión: Spray | Género: Hombre | Tipo de perfume: Parfum | Es recargable: Sí | Volumen de la unidad: 60 mL | Familias olfativas: Almizclado, Amaderado, Cítrico, Dulce | Tipo: Parfum | Género: Hombre | Tipo de aroma: Almizclado, Amaderado, Cítrico, Dulce | Volumen de la unidad: 60 mL | Marca: Genérica",https://http2.mlstatic.com/D_NQ_NP_2X_639996-MLV71520428109_092023-F.webp,https://articulo.mercadolibre.com.ve/MLV-768254838-perfume-en-aceite-plastico-60ml-con-feromonas-caballero-_JM,https://www.google.com/search?q=%22OLENTIA%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:16:59.367Z
MLV753819178,"Perfume En Aceite Larga Duracion, Feromonas 100ml Caballero",16.5,4.8,152,500,0,Sí,OLENTIA,MercadoLíder Platinum,460,50,5000,100,7,https://www.mercadolibre.com.ve/pagina/olentiaoficial,"San Antonio, Miranda",Estética y Belleza,Perfumes,Estética y Belleza > Perfumes,Genérica,N/A,Marca: Genérica | Línea: Elixir de Perfume | Nombre del perfume: Pefume en Aceite | Versión: Spray | Género: Hombre | Tipo de perfume: Parfum | Es recargable: Sí | Volumen de la unidad: 100 mL | Tipo: Parfum | Género: Hombre | Volumen de la unidad: 100 mL | Marca: Genérica,https://http2.mlstatic.com/D_NQ_NP_2X_760800-MLV69578966674_052023-F.webp,https://articulo.mercadolibre.com.ve/MLV-753819178-perfume-en-aceite-larga-duracion-feromonas-100ml-caballero-_JM,https://www.google.com/search?q=%22OLENTIA%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:16:59.876Z
MLV462969679,Cartucho Compatible Hp 21 Xl Negro,12.95,4.3,110,1000,0,Sí,Venspeed,MercadoLíder Platinum,2900,100,100000,99,14,https://www.mercadolibre.com.ve/tienda/venspeed,"Mun. Chacao (sur), Distrito Capital",Computación,Impresión > Insumos de Impresión > Cartuchos de Tinta,Computación > Impresión > Insumos de Impresión > Cartuchos de Tinta,HP,21XL,Marca: HP | Modelo: 21XL | Tipo de cartucho: Original | Color de la tinta: Negro | Formato de venta: Caja | Es recargable: Sí,https://http2.mlstatic.com/D_NQ_NP_2X_840864-MLV31247438254_062019-F.webp,https://articulo.mercadolibre.com.ve/MLV-462969679-cartucho-compatible-hp-21-xl-negro-_JM,https://www.google.com/search?q=%22Venspeed%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:35.341Z
MLV460871282,Cartucho Compatible Epson 136 Para K101 K301,10.95,4.6,243,1000,0,Sí,Venspeed,MercadoLíder Platinum,2900,100,100000,99,14,https://www.mercadolibre.com.ve/tienda/venspeed,"Mun. Chacao (sur), Distrito Capital",Computación,Impresión > Insumos de Impresión > Cartuchos de Tinta,Computación > Impresión > Insumos de Impresión > Cartuchos de Tinta,Epson,EPSON 136,Marca: Epson | Línea: DURABrite Ultra | Modelo: EPSON 136 | Tipo de cartucho: Original | Contenido total en volumen: 32 mL | Color de la tinta: Negro | Formato de venta: Unidad | Es recargable: Sí,https://http2.mlstatic.com/D_NQ_NP_2X_836725-MLV31247081394_062019-F.webp,https://articulo.mercadolibre.com.ve/MLV-460871282-cartucho-compatible-epson-136-para-k101-k301-_JM,https://www.google.com/search?q=%22Venspeed%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:35.696Z
MLV762852001,Mini Aspiradora Sopladora Inalámbrica Recargable Usb 2 In 1 Negro,8.99,4.4,506,1000,0,Sí,SCAROLA IMPORT,N/A,4100,500,50000,98,6,https://www.mercadolibre.com.ve/pagina/scarolaimport,"Mun. Sucre (este), Distrito Capital",Electrodomésticos,Pequeños Electrodomésticos > Para Hogar > Aspiradoras,Electrodomésticos > Pequeños Electrodomésticos > Para Hogar > Aspiradoras,Vacuum Cleaner,F6001,"Marca: Vacuum Cleaner | Línea: Portable | Modelo: F6001 | Capacidad en volumen: 100 mL | Color: Negro | Voltaje: 5 | Incluye batería: Sí | Peso: 215 kg | Eficiencia energética: A | Nivel de presión sonora: 40 dBA | Tipos de aspiradora y limpiadora a vapor: De mano, Portatil | Funciones adicionales: Sopladora | Tipos de colector: Sin bolsa | Es apto para líquido: No | Es inalámbrico: Sí | Es industrial: No | Con filtro de salida: Sí | Incluye filtros reutilizables: No",https://http2.mlstatic.com/D_NQ_NP_2X_638146-MLV77300657273_062024-F.webp,https://articulo.mercadolibre.com.ve/MLV-762852001-mini-aspiradora-sopladora-inalambrica-recargable-usb-2-in-1-negro-_JM,https://www.google.com/search?q=%22SCAROLA%20IMPORT%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:36.870Z
MLV546195166,Cartucho Compatible Epson 73n 73 Negro Y Colores T20 Tx100,9.95,4.5,110,500,0,Sí,Venspeed,MercadoLíder Platinum,2900,100,100000,99,14,https://www.mercadolibre.com.ve/tienda/venspeed,"Mun. Chacao (sur), Distrito Capital",Computación,Impresión > Insumos de Impresión > Cartuchos de Tinta,Computación > Impresión > Insumos de Impresión > Cartuchos de Tinta,Epson,EPSON 73N,Marca: Epson | Línea: 73n | Modelo: EPSON 73N | Tipo de cartucho: Original | Contenido total en volumen: 15 mL | Color de la tinta: Negro | Formato de venta: Unidad | Es recargable: Sí,https://http2.mlstatic.com/D_NQ_NP_2X_863426-MLV31247450958_062019-F.webp,https://articulo.mercadolibre.com.ve/MLV-546195166-cartucho-compatible-epson-73n-73-negro-y-colores-t20-tx100-_JM,https://www.google.com/search?q=%22Venspeed%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:37.410Z
MLV707361649,Maquina Afeitar Inalambrica Recargable Trimmer Cabello Barba,6.16,4.7,398,1000,0,Sí,JOC STORE,MercadoLíder Platinum,1900,100,10000,100,15,https://www.mercadolibre.com.ve/pagina/jocstore,"Barquisimeto, Lara",Estética y Belleza,Artefactos para el Cabello > Cortadoras de Cabello,Estética y Belleza > Artefactos para el Cabello > Cortadoras de Cabello,JOC SMART ENERGY,3 en 1,Marca: JOC SMART ENERGY | Modelo: 3 en 1 | Es apta para viaje: Sí | Es apta para bebés: No | Es inalámbrica: Sí | Tipo de alimentación: Batería | Tipos de cabezales: Planos | Incluye batería recargable: Sí | Es inalámbrica: Sí | Tipo de alimentación: Batería | Marca: JOC SMART ENERGY,https://http2.mlstatic.com/D_NQ_NP_2X_665942-MLV74464382008_022024-F.webp,https://articulo.mercadolibre.com.ve/MLV-707361649-maquina-afeitar-inalambrica-recargable-trimmer-cabello-barba-_JM,https://www.google.com/search?q=%22JOC%20STORE%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:37.758Z
MLV540653579,Raqueta Mata Zancudos Moscas Mosquitos Recargable Electrica,6.7,4.6,265,500,0,Sí,FERRE TOYS,N/A,4500,500,50000,99,19,https://www.mercadolibre.com.ve/pagina/ferretoys,"Barquisimeto, Lara",Herramientas,Otros,Herramientas > Otros,New,recargable,Marca: New | Modelo: recargable,https://http2.mlstatic.com/D_NQ_NP_2X_780487-MLV45175617155_032021-F.webp,https://articulo.mercadolibre.com.ve/MLV-540653579-raqueta-mata-zancudos-moscas-mosquitos-recargable-electrica-_JM,https://www.google.com/search?q=%22FERRE%20TOYS%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:38.115Z
MLV460871381,Cartucho Compatible Hp 60 Xl Negro,20.95,4.7,107,1000,0,Sí,Venspeed,MercadoLíder Platinum,2900,100,100000,99,14,https://www.mercadolibre.com.ve/tienda/venspeed,"Mun. Chacao (sur), Distrito Capital",Computación,Impresión > Insumos de Impresión > Cartuchos de Tinta,Computación > Impresión > Insumos de Impresión > Cartuchos de Tinta,HP,60XL,"Marca: HP | Línea: HP Deskjet D1658, D1660, D1663, D1668, D2530, D2500, D2545, D2560, D2563, D2566, D2568, D2600,D2660, D2663, D2668, D2680 | Modelo: 60XL | Tipo de cartucho: Original | Color de la tinta: Negro | Formato de venta: Caja | Es recargable: Sí",https://http2.mlstatic.com/D_NQ_NP_2X_669372-MLV81849657443_012025-F.webp,https://articulo.mercadolibre.com.ve/MLV-460871381-cartucho-compatible-hp-60-xl-negro-_JM,https://www.google.com/search?q=%22Venspeed%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:38.486Z
MLV772687932,Lámpara De Emergencia Lucerna L5038 22h Led 2 Faros Blanca,34.53,4.9,29,100,0,Sí,ElectroMateriales RB,MercadoLíder Platinum,320,100,1000,100,11,https://www.mercadolibre.com.ve/pagina/electrorb,"Mun. Sucre (este), Distrito Capital",Hogar y Muebles,Iluminación para el Hogar > Lámparas de Emergencia,Hogar y Muebles > Iluminación para el Hogar > Lámparas de Emergencia,Lucerna,L5038,"Marca: Lucerna | Modelo: L5038 | Tipo de producto: Luz de emergencia | Color: Blanca | Voltaje: 110V | Formato de venta: Unidad | Tipo de luz: LED | Cantidad de luces LED: 24 | Flujo luminoso mínimo: 150 lm | Flujo luminoso máximo: 150 lm | Cantidad de faros: 2 | Autonomía mínima de horas: 17 h | Autonomía máxima de horas: 22 h | Tiempo de carga de la batería: 20 h | Incluye batería recargable: Sí | Tipos de alimentación: Corriente eléctrica | Tipo de batería: 6V 4.5A | Con Wi-Fi: No | Capacidad de la batería: 4,5 Ah",https://http2.mlstatic.com/D_NQ_NP_2X_630723-MLV106507053941_022026-F.webp,https://articulo.mercadolibre.com.ve/MLV-772687932-lampara-de-emergencia-lucerna-l5038-22h-led-2-faros-blanca-_JM,https://www.google.com/search?q=%22ElectroMateriales%20RB%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:38.834Z
MLV918238598,Baterías Recargables Dmegc 18650 2500mah Li-ion 3.7v 12c,4.2,4.8,18,100,0,Sí,Vendido por TECNOPEPIN,MercadoLíder Platinum,N/A,100,10000,100,15,https://listado.mercadolibre.com.ve/_CustId_35442627,"Mun. Libertador (Sureste), Distrito Capital","Electrónica, Audio y Video",Pilas y Cargadores > Pilas,"Electrónica, Audio y Video > Pilas y Cargadores > Pilas",DMEGC,INR18650 25P,Marca: DMEGC | Modelo: INR18650 25P | Tamaño de la pila: 18650 | Forma: Cilíndrica | Formato de venta: Unidad | Voltaje nominal: 3.7V | Es recargable: Sí | Composición: Li-ion | Capacidad de la pila: 2.500 mAh,https://http2.mlstatic.com/D_NQ_NP_2X_740086-MLV107568198182_032026-F.webp,https://articulo.mercadolibre.com.ve/MLV-918238598-baterias-recargables-dmegc-18650-2500mah-li-ion-37v-12c-_JM,https://www.google.com/search?q=%22Vendido%20por%20TECNOPEPIN%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:39.193Z
MLV911061266,Linterna Led Magnética Para Técnico Mecánico Luz Emergencia Blanco Marrón Claro,12.99,4.9,41,100,0,Sí,MECANITOOLS,MercadoLíder Platinum,530,100,10000,100,12,https://www.mercadolibre.com.ve/pagina/mecanitools,"Mun. Libertador (Centro), Distrito Capital",Deportes y Fitness,"Camping, Caza y Pesca > Linternas y Faroles > Linternas","Deportes y Fitness > Camping, Caza y Pesca > Linternas y Faroles > Linternas",Genérica,Lampara de Trabajo Multifuncional,"Marca: Genérica | Modelo: Lampara de Trabajo Multifuncional | Color de la luz: Blanco | Color de la linterna: Marrón claro | Tipo de linterna: Magnética | Usos recomendados: Camping, Ciclismo, Exploración al aire libre, Mantenimiento, Pesca | Tipo de alimentación: USB | Tipo de batería: Recargable | Tipo de luz: LED | Cantidad de modos de cambio de luz: 7 | Es recargable: Sí | Con carga USB: Sí | Es resistente al polvo: Sí | Marca: Genérica | Tipo de alimentación: USB",https://http2.mlstatic.com/D_NQ_NP_2X_952804-MLV91051772600_092025-F.webp,https://articulo.mercadolibre.com.ve/MLV-911061266-linterna-led-magnetica-para-tecnico-mecanico-luz-emergencia-blanco-marron-claro-_JM,https://www.google.com/search?q=%22MECANITOOLS%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:39.555Z
MLV816445580,Ventilador Recargable De Mesa Portátil Marca Reik 6 Pulgadas,9.57,5,1,100,0,Sí,INVERSIONES UNITECH,MercadoLíder Platinum,3500,1000,10000,99,13,https://www.mercadolibre.com.ve/pagina/americasonido2323,"Guanare, Portuguesa",Electrodomésticos,Climatización > Ventiladores,Electrodomésticos > Climatización > Ventiladores,Reikpor,FS500,"Marca: Reikpor | Línea: Reikpro Fan | Modelo: FS500 | Voltaje: 5V | Con luz: Sí | Tipo de ventilador: Portátil | Cantidad de velocidades: 3 | Altura: 21,3 cm | Material de la rejilla: Plástico | Con aspas reversibles: No | Cantidad de velocidades: 3 | Diámetro: 15.24 cm | Cantidad De Aspas: 5 | Material De Las Aspas: Plástico",https://http2.mlstatic.com/D_NQ_NP_2X_931461-MLV80594760495_112024-F.webp,https://articulo.mercadolibre.com.ve/MLV-816445580-ventilador-recargable-de-mesa-portatil-marca-reik-6-pulgadas-_JM,https://www.google.com/search?q=%22INVERSIONES%20UNITECH%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:39.906Z
MLV817261322,Mini Ventilador Recargable Marca Reikpro 6 Mesa Y Portatil,9.57,5,46,100,0,Sí,INVUNITECHCA,MercadoLíder Platinum,540,500,1000,99,2,https://www.mercadolibre.com.ve/pagina/invunitechca,"Guanare, Portuguesa",Electrodomésticos,Climatización > Ventiladores,Electrodomésticos > Climatización > Ventiladores,Reik Pro,Mini Ventilador,Marca: Reik Pro | Línea: Ventilador | Modelo: Mini Ventilador | Altura: 17 cm | Ancho: 21 cm | Con luz: Sí | Tipo de ventilador: Portátil | Cantidad de velocidades: 3 | Incluye control remoto: No | Material de la rejilla: Plástico | Con aspas reversibles: No | Con función turbo: No | Es turbo: No | Incluye control remoto: No | Diámetro: 15.24 cm | Cantidad de velocidades: 3 | Cantidad De Aspas: 5 | Material De Las Aspas: Plástico,https://http2.mlstatic.com/D_NQ_NP_2X_731027-MLV80717579443_112024-F.webp,https://articulo.mercadolibre.com.ve/MLV-817261322-mini-ventilador-recargable-marca-reikpro-6-mesa-y-portatil-_JM,https://www.google.com/search?q=%22INVUNITECHCA%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:40.245Z
MLV1009941182,Linterna Led Tipo Llavero Recargable 200mah X12 Unidades Blanco Negro,10.64,4.9,37,100,0,Sí,Full Tecno 2017 CA,MercadoLíder Platinum,1100,25,1000,99,14,https://www.mercadolibre.com.ve/pagina/fulltecno2017,"Barquisimeto, Lara",Deportes y Fitness,"Camping, Caza y Pesca > Linternas y Faroles > Linternas","Deportes y Fitness > Camping, Caza y Pesca > Linternas y Faroles > Linternas",KeyChain light,Mini linterna llavero,"Marca: KeyChain light | Modelo: Mini linterna llavero | Color de la luz: Blanco | Color de la linterna: Negro | Largo: 6 cm | Peso: 35 g | Tipo de linterna: Táctica | Usos recomendados: Iluminación portátil, Llavero, Uso diario | Tipo de alimentación: Batería | Tipo de pila: Litio | Tipo de batería: Ion de litio | Tipo de luz: LED | Cantidad de modos de cambio de luz: 3 | Potencia: 300 lm | Duración máxima: 1 h | Es recargable: Sí | Con carga USB: Sí | Es resistente al polvo: Sí | Es a prueba de agua: Sí | Con zoom: No | Con láser: No | Voltaje de la batería: 3.7V | Marca: KeyChain light | Es a prueba de agua: Sí | Tipo de alimentación: Batería",https://http2.mlstatic.com/D_NQ_NP_2X_870061-MLV110297382968_052026-F.webp,https://articulo.mercadolibre.com.ve/MLV-1009941182-linterna-led-tipo-llavero-recargable-200mah-x12-unidades-blanco-negro-_JM,https://www.google.com/search?q=%22Full%20Tecno%202017%20CA%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:40.631Z
MLV869831472,Taladro Destornillador Inalambrico Recargable Completo Total Turquesa,36.57,4.9,132,100,0,Sí,INVGONZURD2016,MercadoLíder Platinum,3800,1000,10000,100,10,https://www.mercadolibre.com.ve/pagina/invgonzurd2016,"Maracaibo, Zulia",Herramientas,Herramientas Eléctricas > Perforación > Taladros > De Mano,Herramientas > Herramientas Eléctricas > Perforación > Taladros > De Mano,Total,UTDLI1218,"Marca: Total | Modelo: UTDLI1218 | Presentación: Caja de cartón | Color: Turquesa | Voltaje: 12V | Con función destornillador: Sí | Con empuñadura soft grip: No | Con indicador de carga de batería: Sí | Tamaño del mandril: 10 mm | Es inalámbrico: Sí | Cantidad de baterías: 1 | Amperaje de la bateria: 1,5 Ah | Incluye cargador: Sí | Otros accesorios incluidos: PUNTILLA PALETA ESTRIA | Es inalámbrico: Sí | Tamaño del mandril: 10 mm | Con función destornillador: Sí",https://http2.mlstatic.com/D_NQ_NP_2X_663240-MLV113250495097_062026-F.webp,https://articulo.mercadolibre.com.ve/MLV-869831472-taladro-destornillador-inalambrico-recargable-completo-total-turquesa-_JM,https://www.google.com/search?q=%22INVGONZURD2016%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:41.014Z
MLV783352452,Bombillo Led De 80w Recargable Usb X2 Unidades Blanco,12.09,4.9,131,100,0,Sí,INVERSIONES UNITECH,MercadoLíder Platinum,3500,1000,10000,99,13,https://www.mercadolibre.com.ve/pagina/americasonido2323,"Guanare, Portuguesa",Hogar y Muebles,Iluminación para el Hogar > Bombillos,Hogar y Muebles > Iluminación para el Hogar > Bombillos,Yani Reik,A9,Marca: Yani Reik | Modelo: A9 | Tecnología de iluminación: LED | Potencia: 80 W | Color de la luz: Blanco | Formato de venta: Unidad | Forma: Manzana | Es dimeable: No | Con Wi-Fi: No | Tecnología de iluminación: LED | Color de la luz: Blanco | Forma: Manzana,https://http2.mlstatic.com/D_NQ_NP_2X_849483-MLV88350753420_072025-F.webp,https://articulo.mercadolibre.com.ve/MLV-783352452-bombillo-led-de-80w-recargable-usb-x2-unidades-blanco-_JM,https://www.google.com/search?q=%22INVERSIONES%20UNITECH%22%20Venezuela%20(whatsapp%20OR%20instagram%20OR%20rif%20OR%20telefono%20OR%20tienda),Sí,2026-08-15T07:10:41.365Z
